EVALUATION RESULTS:
bleu,success,match
0.1373344645086682,0.7946127896210138,0.8059701491334372
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
632,0,i'm looking for a restaurant in the moderate price range in the east part of town,moderate east EOS_Z1,moderate east EOS_Z1,there are two restaurants in the pricerange_SLOT price range in the area_SLOT part of town . would you like to try something else ?,"how about curry prince , they are in the pricerange_SLOT price range in the area_SLOT part of town"
632,1,"how about curry prince , they are in the moderate price range in the east part of towncan i get the address , phone number , and postcode ?",moderate east EOS_Z1 address phone postcode,moderate east EOS_Z1 address phone postcode,curry prince is a pricerange_SLOT priced curry prince . would you like their address ?,"their phone number is 01223 566388 . their address is 451 newmarket road fen ditton , postcode c .b 5 , 8 j .j ."
632,2,"their phone number is 01223 566388 . their address is 451 newmarket road fen ditton , postcode c .b 5 , 8 j .j .thank you . goodbye .",moderate east EOS_Z1,moderate east EOS_Z1,thank you for using our system . good bye,you're welcome . thank you for calling . goodbye .
668,3,,,,,
668,0,hi . can you please help me find a moderately priced restaurant in the south part of town ?,moderate south EOS_Z1,moderate south EOS_Z1,there are two pricerange_SLOT priced restaurants in the area_SLOT part of town . would you like more information on the area ?,here is a list of restaurants located in the area_SLOT side of town in the pricerange_SLOT price range
668,1,here is a list of restaurants located in the south side of town in the moderate price rangemay i have the address and phone number please,moderate south EOS_Z1 address phone,moderate south EOS_Z1 address phone,there are two restaurants in the pricerange_SLOT price range .,pizza hut cherry hinton is at g4 cambridge leisure park clifton way cherry hinton and phone number is 01223 323737 .
668,2,pizza hut cherry hinton is at g4 cambridge leisure park clifton way cherry hinton and phone number is 01223 323737 .thank you . goodbye .,moderate south EOS_Z1,moderate south EOS_Z1,thank you for using our system . good bye,thank you ! goodbye .
636,3,,,,,
636,0,i'm looking for a place that has chinese food .,chinese EOS_Z1,chinese EOS_Z1,there are two restaurants in the area_SLOT part of town . would you like to try something else ?,"there are 17 food_SLOT restaurants , do you prefer any price range or any area in town ?"
636,1,"there are 17 chinese restaurants , do you prefer any price range or any area in town ? yes , i'm looking for the address of one in the east part of town .",chinese east EOS_Z1 address,chinese east EOS_Z1 address,there are 17 food_SLOT restaurants . would you like their address ?,"yu garden is a great , but pricerange_SLOT , food_SLOT restaurant . they are located at 529 newmarket road fen ditton . is there anything else i can do for you ?"
636,2,"yu garden is a great , but expensive , chinese restaurant . they are located at 529 newmarket road fen ditton . is there anything else i can do for you ?thank you goodbye",chinese east EOS_Z1,chinese east EOS_Z1,thank you for using our system . good bye,goodbye .
649,3,,,,,
649,0,i am looking for the address and price range of a restaurant serving chinese food in the south part of town .,chinese south EOS_Z1 address phone,chinese south EOS_Z1 address pricerange,there are three restaurants serving food_SLOT food in the area_SLOT part of town . would you like to try something else ?,peking restaurant is a food_SLOT restaurant located in the area_SLOT part of town in the pricerange_SLOT price range . their address is 10 homerton street city area_SLOT .
649,1,"peking restaurant is a chinese restaurant located in the south part of town in the expensive price range . their address is 10 homerton street city centre .thank you , goodbye .",chinese south EOS_Z1,chinese south EOS_Z1,"thank you , goodbye .",thank you and have a wonderful day !
649,2,thank you and have a wonderful day !thanks again . goodbye !,chinese south EOS_Z1,chinese south EOS_Z1,thank you and have a great day !,thank you for using the cambridge restaurant system . goodbye .
609,3,,,,,
609,0,are there any lebanese restaurants in the city ?,lebanese EOS_Z1,lebanese EOS_Z1,there are two food_SLOT restaurants in the city . would you like to try something else ?,ali baba is a nice food_SLOT place in the area_SLOT .
609,1,ali baba is a nice lebanese place in the centre .can i have the phone number please .,lebanese EOS_Z1 phone,lebanese EOS_Z1 phone,ali baba is a food_SLOT restaurant in the area_SLOT of town . would you like their phone number ?,their phone number is 01462 432565 . is there anything else i can help you with today ?
609,2,"their phone number is 01462 432565 . is there anything else i can help you with today ? thank you , goodbye .",lebanese EOS_Z1,lebanese EOS_Z1,"thank you , goodbye .",thank you goodbye
648,3,,,,,
648,0,"i would like a restaurant that serves world food . it should be a really good restaurant , and it 's ok if it 's expensive .",world expensive EOS_Z1,world EOS_Z1,there are no restaurants that serve food_SLOT food . would you like to try something else ?,there are no matching restaurants
648,1,"there are no matching restaurantshow about italian ? i would like to go to nice place with great atmosphere and expensive , i would like the address , phone number and area",italian expensive EOS_Z1 address phone,italian expensive EOS_Z1 address area phone,there are no matching restaurants in the pricerange_SLOT price range . would you like to try something else ?,caffe uno is located at 32 bridge street city area_SLOT and their phone number is 01223 448620 .
648,2,caffe uno is located at 32 bridge street city centre and their phone number is 01223 448620 .thank you goodbye,italian expensive EOS_Z1,italian expensive EOS_Z1,thank you for using our system . good bye,enjoy your meal !
666,3,,,,,
666,0,i would like a moderately priced restaurant in the west part of town,moderate west EOS_Z1,moderate west EOS_Z1,there are two pricerange_SLOT priced restaurants in the area_SLOT part of town . would you like to try something else ?,"there are three pricerange_SLOT priced restaurants in the area_SLOT part of town . do you prefer food_SLOT , food_SLOT , or food_SLOT ?"
666,1,"there are three moderately priced restaurants in the west part of town . do you prefer indian , italian , or british ?can i have the address and phone number of the italian location ?",moderate west EOS_Z1 address phone,italian moderate west EOS_Z1 address phone,there are three pricerange_SLOT priced restaurants in the area_SLOT part of town . would you like their address ?,"prezzo is at 21 - 24 area_SLOT road , and can be reached at 01799 521260 . can i be of further assistance ?"
666,2,"prezzo is at 21 - 24 northampton road , and can be reached at 01799 521260 . can i be of further assistance ? that 's it . thank you , goodbye",moderate west EOS_Z1,italian moderate west EOS_Z1,"thank you , goodbye .<extra_id_96><extra_id_0> . would you like your phone number ?",thank you for using our system . good bye
653,3,,,,,
653,0,i'm looking for a gastropub restaurant .,gastropub EOS_Z1,gastropub EOS_Z1,there are three food_SLOT restaurants in the area_SLOT of town . would you like their location ?,the backstreet food_SLOT serves food_SLOT food .
653,1,the backstreet bistro serves gastropub food .can i have the address and postcode .,gastropub EOS_Z1 address postcode,gastropub EOS_Z1 address postcode,the backstreet food_SLOT is located at london road fen ditton and the postcode is 01223 32363 . does anyone else have a similar problem ?,"the address is 2 sturton street city area_SLOT , c .b 1 ,2 q .a ."
653,2,"the address is 2 sturton street city centre , c .b 1 ,2 q .a .thank you , goodbye",gastropub EOS_Z1,gastropub EOS_Z1,thank you for using our system . good bye,thank you for using the cambridge restaurant system phone line . enjoy your meal !
623,3,,,,,
623,0,can i get a korean restaurant in the town centre ?,korean centre EOS_Z1,korean centre EOS_Z1,there are two food_SLOT restaurants in the area_SLOT of town . would you like to try something else ?,little seoul is located in the town area_SLOT
623,1,"little seoul is located in the town centrecan you tell me the address , phone number , and postcode of little seoul , please ?",korean centre EOS_Z1 address phone postcode,korean centre EOS_Z1 address phone postcode,there are no food_SLOT restaurants in the area_SLOT area . would you like to try something else ?,"sure , little seoul is located at 108 regent street city area_SLOT . its phone number is 01223 308681 and the postcode is cb21dp . is there anything i can help you with ?"
623,2,"sure , little seoul is located at 108 regent street city centre . its phone number is 01223 308681 and the postcode is cb21dp . is there anything i can help you with ? thank you , goodbye .",korean centre EOS_Z1,korean centre EOS_Z1,"thank you , goodbye .","thank you , goodbye ."
613,3,,,,,
613,0,i am looking for a restaurant in the moderate price range and in the north part of town .,moderate north EOS_Z1,moderate north EOS_Z1,there are two restaurants in the pricerange_SLOT price range and in the area_SLOT part of town . would you like to try something else ?,there are two pricerange_SLOT priced restaurants in the area_SLOT part of town . one specializes in food_SLOT cuisine and the other is a food_SLOT restaurant .
613,1,there are two moderately priced restaurants in the north part of town . one specializes in indian cuisine and the other is a chinese restaurant .i want the indian one . what 's the address and phone number ?,moderate north EOS_Z1 address phone,moderate indian north EOS_Z1 address phone,there are two pricerange_SLOT priced food_SLOT restaurants in the area_SLOT part of town . would you like to try something else ?,the food_SLOT restaurant is located at 7 milton road chesterton and the phone number is 01223 360966
613,2,the indian restaurant is located at 7 milton road chesterton and the phone number is 01223 360966thank you very much,moderate north EOS_Z1,moderate north indian EOS_Z1,you're welcome . goodbye .,thank you for using the cambridge restaurant phone system . enjoy your meal !
628,3,,,,,
628,0,"hello , i am looking for a moderately priced restaurant that serves gastropub food .",gastropub moderate EOS_Z1,gastropub moderate EOS_Z1,there are two restaurants that serve food_SLOT food . would you like their address ?,the cow pizza kitchen and bar serves food_SLOT food and is in the pricerange_SLOT price range .
628,1,the cow pizza kitchen and bar serves gastropub food and is in the moderate price range .may i please have the phone number ?,gastropub moderate EOS_Z1 phone,gastropub moderate EOS_Z1 phone,the phone number is 01223 363663 .,01223 308871 will that be all ?
628,2,01223 308871 will that be all ?thank you that 's all,gastropub moderate EOS_Z1,gastropub moderate EOS_Z1,thank you for using our system . good bye,you're welcome !
644,3,,,,,
644,0,"hello , i am looking for a thai restaurant on the north side of town .",thai north EOS_Z1,thai north EOS_Z1,there are no food_SLOT restaurants in the area_SLOT part of town . would you like to try something else ?,"unfortunately there are no food_SLOT restaurants in the area_SLOT , do you want to change an area to look for ?"
644,1,"unfortunately there are no thai restaurants in the north , do you want to change an area to look for ?how about west area ? i also want the address , phone number , and price range ?",thai north EOS_Z1 address phone,thai west EOS_Z1 address phone pricerange,there are no food_SLOT restaurants in the area_SLOT part of town . would you like to try something else ?,"sala thong servers food_SLOT food and is pricerange_SLOT in the area_SLOT . their phone number is 01223323178 the address is 35 newnham road newnham , it there anything i can help you with ?"
644,2,"sala thong servers thai food and is expensive in the west . their phone number is 01223323178 the address is 35 newnham road newnham , it there anything i can help you with ?no , thank you . goodbye .",thai north EOS_Z1,thai west EOS_Z1,thank you for using our system . goodbye .,enjoy your meal .
643,3,,,,,
643,0,"hello , i am looking for a moderately priced restaurant on the south side of town .",moderate south EOS_Z1,moderate south EOS_Z1,there are two pricerange_SLOT priced restaurants in the area_SLOT part of town . would you like to try something else ?,there are two pricerange_SLOT priced restaurants in the area_SLOT area . would you like food_SLOT or modern food_SLOT ?
643,1,there are two moderately priced restaurants in the south area . would you like italian or modern european ?is there anything else ? can i get the phone number please ?,moderate south EOS_Z1 phone,moderate south EOS_Z1 phone,there are two pricerange_SLOT priced restaurants in the area_SLOT area . would you like their phone number ?,the pizza hut cherry hinton is located in the area_SLOT part of town and is in the pricerange_SLOT price range . their phone number is 01223 323737 . may i help you with anything else ?
643,2,the pizza hut cherry hinton is located in the south part of town and is in the moderate price range . their phone number is 01223 323737 . may i help you with anything else ? thank you goodbye .,moderate south EOS_Z1,moderate south EOS_Z1,thank you for using our system . good bye,"yes , goodbye ."
654,3,,,,,
654,0,i am looking for a moderately priced restaurant in the south part of town . any kind of food is good with me; i would just like to know the phone number of the venue you find .,moderate south EOS_Z1 phone,moderate south EOS_Z1 phone,there are three pricerange_SLOT priced restaurants in the area_SLOT part of town . their phone number is 01223 32363 .,restaurant alimentum 's phone number is 01223 413000 .
654,1,restaurant alimentum 's phone number is 01223 413000 .can you tell me what type of food they serve ?,moderate south EOS_Z1 food,moderate south EOS_Z1 food,the alimentum restaurant is located at a low price range and is located at a nearby restaurant . would you like their phone number ?,restaurant alimentum serves modern food_SLOT food .
654,2,"restaurant alimentum serves modern european food .thank you , goodbye .",moderate south EOS_Z1,moderate south EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,you're very welcome . have a good evening .
660,3,,,,,
660,0,need a restrauant serving turkish style venue,turkish style EOS_Z1,turkish EOS_Z1,there are no restaurants serving food_SLOT food . would you like to try something else ?,"ok , so you would like a food_SLOT restaurant . in what area would you like to eat ?"
660,1,"ok , so you would like a turkish restaurant . in what area would you like to eat ?any area would be fine ! could i please get the address and postcode of a turkish restaurant ?",turkish style EOS_Z1 address postcode,turkish EOS_Z1 address postcode,there are no food_SLOT restaurants in the area . would you like their address ?,"anatolia is a food_SLOT restaurant at 30 bridge street city area_SLOT , c .b 2 , 1 u .j . is there anything else i can help you with today ?"
660,2,"anatolia is a turkish restaurant at 30 bridge street city centre , c .b 2 , 1 u .j . is there anything else i can help you with today ?thank you goodbye .",turkish style EOS_Z1,turkish EOS_Z1,thank you for using our system . good bye,"thank you , goodbye ."
665,3,,,,,
665,0,i am looking for a cheap restaurant in the east part of town .,cheap east EOS_Z1,cheap east EOS_Z1,there are two pricerange_SLOT restaurants in the area_SLOT part of town . would you like their location ?,the missing sock is a pricerange_SLOT food_SLOT restaurant in the area_SLOT side . would you like the address or phone number ?
665,1,"the missing sock is a cheap international restaurant in the east side . would you like the address or phone number ?yes , please . could you tell me both the address and phone number ?",cheap east EOS_Z1 address phone,cheap east EOS_Z1 address phone,the missing sock is located at 05 05 05 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 sock is a pricerange_SLOT in the area_SLOT part of town and the phone number is 01223 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 - 23 -,"they are at finders corner newmarket road , and their number is 01223 812660 ."
665,2,"they are at finders corner newmarket road , and their number is 01223 812660 .thank you . good bye .",cheap east EOS_Z1,cheap east EOS_Z1,thank you for using our system . good bye,thank you and goodbye !
