EVALUATION RESULTS:
bleu,success,match
0.11930830465923484,0.6949806902687795,0.6153846153372781
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
1338,3,"here is the information you have requested . phone number is 01223 351707 , and address is 20 milton road chesterton . will that be all ?thank you . good bye",italian north EOS_Z1,italian north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,you're welcome . goodbye .
1286,4,,,,,
1286,0,i want expensive korean food . i want the address and area of town .,korean expensive EOS_Z1 address area,korean expensive EOS_Z1 address area,the address is 01223 352660 .,little seoul is a food_SLOT restaurant in the city area_SLOT and is in the pricerange_SLOT price range . the address is 108 regent street .
1286,1,little seoul is a korean restaurant in the city centre and is in the expensive price range . the address is 108 regent street .what part of town is that in ?,korean expensive EOS_Z1,korean expensive EOS_Z1 area,the address is 108 regent street city area_SLOT .,little seoul is located in the area_SLOT of town .
1286,2,little seoul is located in the centre of town .i wanted indonesian food if possible . i wanted to ask about expensive indonesian food first .,indonesian expensive EOS_Z1,indonesian expensive EOS_Z1,"sorry , there are no restaurants that serve food_SLOT food in the area_SLOT of town . would you like a different type of food ?",there are no food_SLOT restaurants . may i search for something else ?
1286,3,there are no indonesian restaurants . may i search for something else ?thank you for your help !,indonesian expensive EOS_Z1,indonesian expensive EOS_Z1,thank you for using our system . goodbye .,not a problem . have a good day and contact us again if you need anything else .
1254,4,,,,,
1254,0,i would like a moderately priced restaurant that serves brazilian food,brazilian moderate EOS_Z1,brazilian moderate EOS_Z1,there are no food_SLOT restaurants that serve food_SLOT food . would you like a different type of food ?,"unfortunately , there are no food_SLOT restaurants available . is there a second food option you would like to try ?"
1254,1,"unfortunately , there are no brazilian restaurants available . is there a second food option you would like to try ?is there any restaurants that have gastropub type of food ?",brazilian moderate EOS_Z1,gastropub moderate EOS_Z1,there are no restaurants that serve food_SLOT food in the pricerange_SLOT price range . would you like a different type of food ?,backstreet food_SLOT is a food_SLOT located in the area_SLOT part of town and in the pricerange_SLOT price range .
1254,2,backstreet bistro is a gastropub located in the centre part of town and in the expensive price range . may i have their address and phone number please ?,brazilian moderate EOS_Z1 address phone,gastropub moderate EOS_Z1 address phone,there are no restaurants serving food_SLOT food in the area_SLOT part of town . would you like a different type of food ?,backstreet food_SLOT is located at 2 sturton street city area_SLOT and their phone number is 01223 306306 .
1254,3,backstreet bistro is located at 2 sturton street city centre and their phone number is 01223 306306 .thank you goodbye .,brazilian moderate EOS_Z1,gastropub moderate EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,goodbye .
1316,4,,,,,
1316,0,saya sedang mencari restoran yang murah dan menyediakan makanan cina .,cina murah EOS_Z1,cina murah EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,area dari kota mana yang anda cari ?
1316,1,area dari kota mana yang anda cari ?saya tidak peduli .,cina tidak peduli tidak peduli EOS_Z1 area,cina murah tidak peduli EOS_Z1,"terima kasih , sampai jumpa .","kami memiliki empat restoran dengan harga yang pricerange_SLOT dengan menyediakan makanan food_SLOT , apakah ada hal lain yang bisa saya bantu ?"
1316,2,"kami memiliki empat restoran dengan harga yang murah dengan menyediakan makanan cina , apakah ada hal lain yang bisa saya bantu ?iya mohon . saya menginginkan alamat adn nomor telepon siapapun dari mereka .",cina tidak peduli tidak peduli tidak peduli EOS_Z1 address phone,cina murah tidak peduli EOS_Z1 address phone,alamatnya adalah 01223 352660 .,charlie chan berlokasi di regent street city area_SLOT dan nomor teleponnya adalah 01223 361763 . apakah ada hal lain yang dapat saya bantu ?
1316,3,"charlie chan berlokasi di regent street city centre dan nomor teleponnya adalah 01223 361763 . apakah ada hal lain yang dapat saya bantu ?terima kasih , sampai jumpa",cina tidak peduli tidak peduli tidak peduli tidak peduli tidak peduli EOS_Z1,cina murah tidak peduli EOS_Z1,"terima kasih , sampai jumpa",sama-sama ! selamat tinggal !
1306,4,,,,,
1306,0,looking for barbeque food .,barbeque EOS_Z1,barbeque EOS_Z1,there are no food_SLOT restaurants in the area_SLOT of town .,there is not a food_SLOT restaurant listed . may i have you find a different restaurant ?
1306,1,there is not a barbeque restaurant listed . may i have you find a different restaurant ? how about gastropub ?,gastropub EOS_Z1,gastropub EOS_Z1,they are located at a corner street city area_SLOT . is there anything else i can help you with ?,there are four food_SLOT restaurants . i recommend the cow pizza kitchen and bar which is in the center and pricerange_SLOT priced .
1306,2,there are four gastropub restaurants . i recommend the cow pizza kitchen and bar which is in the center and moderately priced .what is the address and phone number ?,gastropub moderate EOS_Z1 address phone,gastropub EOS_Z1 address phone,the address is 01223 727 727456 . is there anything else i can help you with ?,their address is corn exchange street and their phone number is 01223 308871 .
1306,3,"their address is corn exchange street and their phone number is 01223 308871 .thank you , goodbye .",gastropub moderate EOS_Z1,gastropub EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,goodbye .
1248,4,,,,,
1248,0,i am looking for a restaurant in the west part of town and is in the moderate price range .,moderate west EOS_Z1,moderate west EOS_Z1,there are two restaurants in the area_SLOT part of town . would you like a different type of food ?,do you have a preference on the type of food ?
1248,1,do you have a preference on the type of food ?i don't have a preference .,moderate west EOS_Z1,moderate west EOS_Z1,the preference for a pricerange_SLOT priced restaurant is 01223 727707 .,prezzo is an food_SLOT restaurant in the area of area_SLOT in the pricerange_SLOT price range .
1248,2,prezzo is an italian restaurant in the area of west in the moderate price range . what is the address ?,moderate west EOS_Z1 address,moderate west EOS_Z1 address,the address is 01223 727 727277 . is there anything else i can help you with ?,prezzo is located at 21-24 area_SLOT road . do you want the phone number ?
1248,3,"prezzo is located at 21-24 northampton road . do you want the phone number ? no , thank you . that is all i wanted to know . good bye .",moderate west EOS_Z1,moderate west EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you for using the system . good bye .
1229,4,,,,,
1229,0,i am looking for a cheap restaurant that is in the north part of town .,cheap north EOS_Z1,cheap north EOS_Z1,there are two pricerange_SLOT restaurants in the area_SLOT part of town . would you like a different type of food ?,royal spice is an food_SLOT restaurant in the area_SLOT part of town . it is in the pricerange_SLOT price range .
1229,1,royal spice is an indian restaurant in the north part of town . it is in the cheap price range . i'm not interested in that choise . is there anything else within those categories ?,cheap north EOS_Z1,cheap north EOS_Z1,the spice restaurant is in the pricerange_SLOT price range . is there anything else i can help you with ?,how about da vinci pizzeria ? a pricerange_SLOT food_SLOT place in the area_SLOT ?
1229,2,how about da vinci pizzeria ? a cheap italian place in the north ?i would like the phone number and address of da vinci pizzeria,cheap north EOS_Z1 address phone,cheap north EOS_Z1 address phone,da vinci pizzeria is located at chesterton road chesterton and is in the pricerange_SLOT price range . is there anything else i can help you with ?,"no problem , its phone number is 01223 351707 and address is 20 milton road chesterton ."
1229,3,"no problem , its phone number is 01223 351707 and address is 20 milton road chesterton .thank you . good bye .",cheap north EOS_Z1,cheap north EOS_Z1,thank you for using our system . goodbye .,"thank you , goodbye ."
1251,4,,,,,
1251,0,"hello , i am looking for a moderately priced restaurant on the east side of town .",moderate east EOS_Z1,moderate east EOS_Z1,there are two pricerange_SLOT priced restaurants in the area_SLOT part of town . would you like a different type of food ?,do you want curry prince ?
1251,1,do you want curry prince ?is there anything else ?,moderate east EOS_Z1,moderate east EOS_Z1,curry prince is a pricerange_SLOT priced curry prince in the area_SLOT part of town . is there anything else i can help you with ?,"there are two other pricerange_SLOT priced restaurants on the area_SLOT side , pizza hut fen ditton serving food_SLOT food , and rajmahal , another food_SLOT restaurant ."
1251,2,"there are two other moderately priced restaurants on the east side , pizza hut fen ditton serving italian food , and rajmahal , another indian restaurant .what is the address , phone number , and type of food of one of them ?",moderate east EOS_Z1 address food,moderate east EOS_Z1 address food phone,the address is 01223 727456 . is there anything else i can help you with ?,rajmahal is the food_SLOT restaurant . they are at 7 barnwell road fen ditton and their number is 01223 244955 .
1251,3,rajmahal is the indian restaurant . they are at 7 barnwell road fen ditton and their number is 01223 244955 .thank you . good bye .,moderate east EOS_Z1,moderate east EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you and have a great day !
1230,4,,,,,
1230,0,where can i find portuguese food ?,portuguese EOS_Z1,portuguese EOS_Z1,there are two restaurants that serve food_SLOT food . would you like their phone number ?,i found two food_SLOT restaurants . would you prefer the area_SLOT or area_SLOT part of town ?
1230,1,i found two portuguese restaurants . would you prefer the south or centre part of town ? any area .,portuguese south EOS_Z1,portuguese EOS_Z1,the food_SLOT restaurant is in the area_SLOT part of town and is in the area_SLOT part of town . is there anything else i can help you with ?,nandos is a food_SLOT restaurant in the area_SLOT part of town .
1230,2,nandos is a portuguese restaurant in the south part of town .what is the address ?,portuguese south EOS_Z1 address,portuguese EOS_Z1 address,nandos is located at a food_SLOT restaurant in the area_SLOT part of town and is in the area_SLOT part of town . is there anything else i can help you with with ?,nandos is located at cambridge leisure park clifton way . is there anything else i can help you with today ?
1230,3,"nandos is located at cambridge leisure park clifton way . is there anything else i can help you with today ?no , thank you .",portuguese south EOS_Z1,portuguese EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you .
1221,4,,,,,
1221,0,saya sedang mencari restoran yang mahal dan menyediakan makanan wales .,wales mahal EOS_Z1,wales mahal EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,"saya mohon maaf , tidak ada restoran dengan rentang harga yang pricerange_SLOT yang menyediakan makanan food_SLOT . apakah anda ingin mencoba tipe makanan yang lain ?"
1221,1,"saya mohon maaf , tidak ada restoran dengan rentang harga yang mahal yang menyediakan makanan wales . apakah anda ingin mencoba tipe makanan yang lain ?bagaimana dengan makanan korea ?",korea mahal EOS_Z1,korea mahal EOS_Z1,"maafkan maafkan maafkan saya , sampai jumpa .",little seoul adalah restoran food_SLOT pricerange_SLOT . apakah ada hal lain yang bisa saya bantu ?
1221,2,"little seoul adalah restoran korea mahal . apakah ada hal lain yang bisa saya bantu ?iya , saya ingin alamat dan bagian kota mana dari lokasi mereka .",korea mahal EOS_Z1 address area,korea mahal EOS_Z1 address area,alamatnya adalah 01223 727 727456 . apakah kamu ingin informasi lebih lanjut lebih lanjut lebih lanjut ?,little seoul berlokasi di bagian area_SLOT dari kota dan alamatnya adalah 108 regent street city area_SLOT nomor 108 .
1221,3,little seoul berlokasi di bagian pusat dari kota dan alamatnya adalah 108 regent street city centre nomor 108 .terima kasih sampai jumpa .,korea mahal EOS_Z1 address,korea mahal EOS_Z1,terima kasih sudah menggunakan sistem kami . sampai jumpa .,semoga harimu menyenangkan ! sampai jumpa .
1297,4,,,,,
1297,0,saya mencari sebuah restoran yang menyediakan masakan vegetarian .,vegetarian EOS_Z1,vegeetarian EOS_Z1,tidak ada restoran yang menyediakan masakan food_SLOT di bagian area_SLOT kota . apakah kamu ingin informasi lebih lanjut ?,kami tidak memiliki restoran yang menyediakan makanan food_SLOT . bisakah saya membantumu dengan hal lainnya ?
1297,1,kami tidak memiliki restoran yang menyediakan makanan vegetarian . bisakah saya membantumu dengan hal lainnya ?kalau begitu bisakah kamu mencarikan restoran vietnam ?,vietnam EOS_Z1,vietnam EOS_Z1,"terima kasih , sampai jumpa .",thanh binh menyediakan masakan food_SLOT . berlokasi di 17 magdalene street city area_SLOT . apakah kamu menginginkan informasi selanjutnya ?
1297,2,"thanh binh menyediakan masakan vietnam . berlokasi di 17 magdalene street city centre . apakah kamu menginginkan informasi selanjutnya ?tidak , terima kasih .",vietnam EOS_Z1,vietnam EOS_Z1,"terima kasih , sampai jumpa .",sampai jumpa .
1297,3,sampai jumpa .sampai jumpa .,vietnam EOS_Z1,vietnam EOS_Z1,terima kasih telah menggunakan sistem kami . sampai jumpa .,sampai jumpa .
1344,4,,,,,
1344,0,i want a restaurant in the north part of town and serves british food .,british north EOS_Z1,british north EOS_Z1,there are two restaurants in the area_SLOT part of town . would you like a different type of food ?,there are no food_SLOT restaurants in the area_SLOT part of town . shall i search for something else ?
1344,1,"there are no british restaurants in the north part of town . shall i search for something else ?yes . i'd like the address , phone number , and price range of the best indian restaurant there is .",british north EOS_Z1 address phone,indian north EOS_Z1 address phone pricerange,the address is 01223 727456 . is there anything else i can help you with ?,royal spice is an food_SLOT restaurant located in the area_SLOT part of town and is in the pricerange_SLOT price range . would you like their address ?
1344,2,royal spice is an indian restaurant located in the north part of town and is in the cheap price range . would you like their address ?of course !,british north EOS_Z1 address,indian north EOS_Z1 address,the address is 01223 727456 . is there anything else i can help you with ?,"their address is victoria avenue chesterton , postal code c .b 4 , 1 e .h . what else can i do for you ?"
1344,3,"their address is victoria avenue chesterton , postal code c .b 4 , 1 e .h . what else can i do for you ?that 's it . thank you .",british north EOS_Z1,indian north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank yo and good bye .
1348,4,,,,,
1348,0,hello . i'm trying to find a restaurant that serves swiss food . can you recommend anything to me ?,swiss EOS_Z1,swiss EOS_Z1,there are no restaurants that serve food_SLOT food .,unfortunately there are no restaurants that serve food_SLOT food in this area . would you consider trying a different cuisine ?
1348,1,unfortunately there are no restaurants that serve swiss food in this area . would you consider trying a different cuisine ?oh okay . what are my choices for british food then ?,british EOS_Z1,british EOS_Z1,there are no restaurants that serve food_SLOT food in the pricerange_SLOT price range . would you like a different type of food ?,there are several restaurants that serve food_SLOT food in this area . cotto has great food in a pricerange_SLOT price range . it is located at 183 area_SLOT road city area_SLOT .
1348,2,there are several restaurants that serve british food in this area . cotto has great food in a moderate price range . it is located at 183 east road city centre .what is the phone number ?,british moderate EOS_Z1 phone,british EOS_Z1 phone,cotto 's phone number is 01223 727456 . is there anything else i can help you with ?,their phone number is 01223 302010 .
1348,3,"their phone number is 01223 302010 .thank you , goodbye .",moderate EOS_Z1,british EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you . good bye
1284,4,,,,,
1284,0,"hello , i am looking for a malaysian restaurant on the north side of town .",malaysian north EOS_Z1,malaysian north EOS_Z1,there are no food_SLOT restaurants in the area_SLOT part of town .,i'm sorry . i don't show any results for food_SLOT restaurants on the area_SLOT side of town . would you like me to search any other areas ?
1284,1,"i'm sorry . i don't show any results for malaysian restaurants on the north side of town . would you like me to search any other areas ?no , how about a french restaurant instead ?",french north EOS_Z1,french north EOS_Z1,the missing part of town is located at a food_SLOT restaurant in the area_SLOT part of town . would you like a different type of food ?,how about restaurant two two at 22 chesterton road chesterton
1284,2,"how about restaurant two two at 22 chesterton road chestertonphone number , please .",french north EOS_Z1 phone,french north EOS_Z1 phone,the phone number is 01223 727456 . is there anything else i can help you with ?,their phone number is 01223 351880 .
1284,3,"their phone number is 01223 351880 .thanks , goodbye !",french north EOS_Z1,french north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,you're quite welcome . good bye .
1328,4,,,,,
1328,0,i would like a restaurant in the south part of town that serves jamaican food,jamaican south EOS_Z1,jamaican south EOS_Z1,there are no food_SLOT restaurants in the area_SLOT part of town . would you like a different type of food ?,there are no restuarants on the area_SLOT side of town the serves food_SLOT food . is there another type of food you woluld like ?
1328,1,there are no restuarants on the west side of town the serves jamaican food . is there another type of food you woluld like ?how about chinese food ?,chinese south EOS_Z1,chinese south EOS_Z1,the missing part of town is located at a corner corner corner corner corner corner corner corner corner corner corner corner corner corner corner corner corner corner corner,"peking restaurant serves food_SLOT food , it is in the pricerange_SLOT price range , and it is in the area_SLOT part of town . would you like the address and phone number ?"
1328,2,"peking restaurant serves chinese food , it is in the expensive price range , and it is in the south part of town . would you like the address and phone number ?just their address , please .",chinese south EOS_Z1 address phone,chinese south EOS_Z1 address,the address is 01223 727456 . is there anything else i can help you with ?,the peking restaurant is at 10 homerton street city area_SLOT . can i be of further help ?
1328,3,the peking restaurant is at 10 homerton street city centre . can i be of further help ?no thank you . goodbye .,chinese south EOS_Z1,chinese south EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,"thank you , goodbye ."
1341,4,,,,,
1341,0,i would like to find an expensive restaurant in the east part of town .,expensive east EOS_Z1,expensive east EOS_Z1,there are two restaurants in the area_SLOT part of town . would you like to try something else ?,what type of food are you looking for ?
1341,1,what type of food are you looking for ?i don't care .,expensive east EOS_Z1,expensive east EOS_Z1,they are located at a corner street city area_SLOT and are in the area_SLOT part of town . is there anything else i can help you with ?,"grafton hotel restaurant serves food_SLOT food , in the pricerange_SLOT price range and in the area_SLOT . would you like to know the address and phone number ?"
1341,2,"grafton hotel restaurant serves british food , in the expensive price range and in the east . would you like to know the address and phone number ? just the phone number is fine , please .",expensive east EOS_Z1 address phone,expensive east EOS_Z1 phone,the address is 01223 727456 . is there anything else i can help you with ?,the phone number is 01223 241387 . will that be all ?
1341,3,"the phone number is 01223 241387 . will that be all ?that is all , thank you very much . good bye .",expensive east EOS_Z1,expensive east EOS_Z1,thank you for using our system . goodbye .,thank you for using the cambridge system . goodbye .
1250,4,,,,,
1250,0,saya ingin sebuah restoran barbekyu .,barbekyu EOS_Z1,barbeku EOS_Z1,"maafkan saya , tidak ada restoran barbekyu yang menyediakan makanan barbekyu .","di mana kamu ingin mencari restoran nya , dan kisaran harga berapa yang kamu sukai ?"
1250,1,"di mana kamu ingin mencari restoran nya , dan kisaran harga berapa yang kamu sukai ?saya tidak peduli dengan kisaran harga atau lokasi .",barbekyu tidak peduli EOS_Z1 address area,barbeku tidak peduli tidak peduli EOS_Z1,alamatnya adalah 01223 727 727456 . apakah kamu ingin informasi lebih lanjut tentang informasi lebih lanjut ?,tidak ada restoran yang menyediakan barbekyu .
1250,2,"tidak ada restoran yang menyediakan barbekyu .apakah kamu memiliki alamat , nomor telepon dan kodepos untuk sebuah restoran makanan amerika utara ?",amerika utara tidak peduli EOS_Z1 address phone postcode,amerika utara tidak peduli tidak peduli EOS_Z1 address phone postcode,alamatnya adalah 01223 727232 . apakah kamu ingin informasi lebih lanjut lebih lanjut tentang makanan lainnya ?,"gourmet burger kitchen itu berlokasi di regent street city area_SLOT , kode postnya c .b 2 , 1 a .b . nomor teleponnya adalah 01223 312598 ."
1250,3,"gourmet burger kitchen itu berlokasi di regent street city centre , kode postnya c .b 2 , 1 a .b . nomor teleponnya adalah 01223 312598 .terima kasih sampai jumpa .",amerika utara tidak peduli EOS_Z1,amerika utara tidak peduli tidak peduli EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,terima kasih .
1333,4,,,,,
1333,0,i need a restaurant in the east part of town that serves world food .,international east EOS_Z1,world east EOS_Z1,there are two restaurants in the area_SLOT part of town . would you like a different type of food ?,i found no matching records for your requests . do you want to try something else ?
1333,1,i found no matching records for your requests . do you want to try something else ?how about chinese food ?,chinese east EOS_Z1,chinese east EOS_Z1,the missing part of town is located at 727 avenue road chesterton and they are located at 727 avenue road chesterton . is there anything else i can help you with ?,yu garden is a great food_SLOT restaraunt on the area_SLOT side of town . should i get you their phone number ?
1333,2,"yu garden is a great chinese restaraunt on the east side of town . should i get you their phone number ?yes , please , and the address and postcode also .",chinese east EOS_Z1 address phone,chinese east EOS_Z1 address phone postcode,yu yu yu garden is located at a corner food_SLOT restaurant in the area_SLOT part of town . the address is 01223 727232 and they are located at 01223 727 727 727 727 727,"the address is 529 newmarket road fen ditton , the postcode is cb58pa , and the phone number is 01223 248882 ."
1333,3,"the address is 529 newmarket road fen ditton , the postcode is cb58pa , and the phone number is 01223 248882 .thank you , goodbye .",chinese east EOS_Z1,chinese east EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,"goodbye , and thank you for using the cambridge restaurant system ."
1222,4,,,,,
1222,0,i am looking for a restaurant serving turkish food in the centre part of town .,turkish centre EOS_Z1,turkish centre EOS_Z1,"i'm sorry , there are no food_SLOT restaurants in the area_SLOT part of town .","anatolia is a food_SLOT restaurant , it is in the pricerange_SLOT price range , and it is in the area_SLOT part of town . would you like the phone number ?"
1222,1,"anatolia is a turkish restaurant , it is in the moderate price range , and it is in the centre part of town . would you like the phone number ?i don't care .",turkish centre EOS_Z1 phone,turkish centre EOS_Z1,the phone number is 01223 727456 . is there anything else i can help you with ?,is there anything else you want ?
1222,2,"is there anything else you want ?yes , i would like a different selection please . what other places serve turkish food ?",turkish centre EOS_Z1,turkish centre EOS_Z1,they are located at anatolia city area_SLOT . is there anything else i can help you with ?,there is efes restaurant in the pricerange_SLOT price range and meze bar restaurant in the pricerange_SLOT range . both of them in the area_SLOT . do you like their information ?
1222,3,there is efes restaurant in the moderate price range and meze bar restaurant in the expensive range . both of them in the centre . do you like their information ? thank you goodbye .,turkish expensive EOS_Z1,turkish centre EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you and good bye .
1245,4,,,,,
1245,0,saya mencari sebuah restoran yang menyediakan makanan jepang .saya tidak peduli dengan rentang harganya .,jepang tidak peduli EOS_Z1,jepang tidak peduli EOS_Z1,tidak ada restoran food_SLOT yang menyediakan makanan food_SLOT .,tidak ada restoran yang menyediakan makanan food_SLOT . apakah anda ingin mencoba tipe makanan lain ?
1245,1,tidak ada restoran yang menyediakan makanan jepang . apakah anda ingin mencoba tipe makanan lain ?apakah ada makanan cina di area ?,cina tidak peduli EOS_Z1,cina tidak peduli EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,terdapat charlie chan di bagian area_SLOT dari kota
1245,2,terdapat charlie chan di bagian pusat dari kotaapa alamat dan nomor telepon dari charlie chan ?,cina tidak peduli tidak peduli EOS_Z1 address phone,cina tidak peduli EOS_Z1 address phone,alamat dari charlie chan adalah 01223 727456 . apakah kamu ingin informasi lebih lanjut lebih lanjut lebih lanjut ?,"alamatnya adalah regent street city area_SLOT , kode posnya adalah c .b 2 , 1 d .b dan nomor teleponnya adalah 01223 361763 ."
1245,3,"alamatnya adalah regent street city centre , kode posnya adalah c .b 2 , 1 d .b dan nomor teleponnya adalah 01223 361763 .terima kasih . itu semua informasi yang saya butuhkan . selamat tinggal .",cina tidak peduli tidak peduli EOS_Z1,cina tidak peduli EOS_Z1,"terima kasih , sampai jumpa .",terima kasih .
1269,4,,,,,
1269,0,saya menginginkan restoran yang menengah yang berada di timur kota,menengah timur EOS_Z1,menengah timur EOS_Z1,apakah kamu inginkan makanan yang menengah ?,"bolehkah saya merekomendasikan curry prince , sebuah restoran food_SLOT yang menengah di area_SLOT ?"
1269,1,"bolehkah saya merekomendasikan curry prince , sebuah restoran india yang menengah di timur ?tidak , di bagian barat kota",india menengah timur EOS_Z1,menengah barat EOS_Z1,curry prince adalah restoran food_SLOT di bagian area_SLOT kota . apakah kamu ingin informasi lebih lanjut tentang informasi lebih lanjut ?,"restoran food_SLOT , food_SLOT dan food_SLOT tersedia di bagian area_SLOT kota untuk harga yang menengah . apakah kamu menginginkan informasi tambahan untuk salah satu ataupun semua restoran ini ?"
1269,2,"restoran india , italia dan inggris tersedia di bagian barat kota untuk harga yang menengah . apakah kamu menginginkan informasi tambahan untuk salah satu ataupun semua restoran ini ?apa alamat nya ?",india menengah timur EOS_Z1 address,menengah barat EOS_Z1 address,alamatnya adalah 01223 727 727456 . apakah kamu ingin informasi lebih lanjut tentang informasi lebih lanjut ?,"apakah kamu menginginkan alamat untuk restoran food_SLOT , food_SLOT , ataupun food_SLOT ?"
1269,3,"apakah kamu menginginkan alamat untuk restoran india , italia , ataupun inggris ?saya tidak memiliki preferensi selama ia memiliki harga yang menengah dan berada di bagian barat kota .",india menengah timur EOS_Z1 address,menengah tidak peduli barat EOS_Z1 address,alamatnya adalah 01223 727 727456 . apakah kamu ingin informasi lebih lanjut lebih lanjut lebih lanjut lebih lanjut ?,"meghna adalah sebuah restoran food_SLOT , mereka berada di rentang harga yang menengah , dan berada di area_SLOT kota . alamatnya adalah 205 victoria road chesterton ."
1233,4,,,,,
1233,0,hai bisakah anda mencarikan saya restoran di bagian barat dari kota ?,barat EOS_Z1,barat EOS_Z1,apakah kamu ingin makanan yang lain ?,tipe masakan atau rentang harga berapa yang anda inginkan ?
1233,1,tipe masakan atau rentang harga berapa yang anda inginkan ?saya tidak peduli tipe dari masakannya tapi bisakah anda mencarikan saya sesuatu di barat ?,tidak peduli barat EOS_Z1,barat tidak peduli EOS_Z1,nomornya adalah 01223 727707 . apakah kamu ingin informasi lebih lanjut lebih lanjut ?,meghna adalah restoran food_SLOT yang bagus di bagian area_SLOT dari kota .
1233,2,"meghna adalah restoran india yang bagus di bagian barat dari kota .baik , dan nomor telepon serta alamatnya ?",tidak peduli barat EOS_Z1 address phone,barat tidak peduli EOS_Z1 address phone,alamatnya adalah meghna victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria victoria,nomornya meghna adalah 01223 727410 dan berlokasi di 205 victoria road chesterton
1233,3,"nomornya meghna adalah 01223 727410 dan berlokasi di 205 victoria road chestertonok , terima kasih",tidak peduli barat EOS_Z1,barat tidak peduli EOS_Z1,terima kasih sudah menggunakan sistem kami . sampai jumpa .,sama-sama . selamat menikmati makanan anda !
1337,4,,,,,
1337,0,i would like a moderately priced restaurant that serves english food,english moderate EOS_Z1,english moderate EOS_Z1,there are no restaurants that serve food_SLOT food . would you like a different type of food ?,there are no restaurants that fit your desired criteria . is there another cuisine type or price range ?
1337,1,there are no restaurants that fit your desired criteria . is there another cuisine type or price range ?european food that is moderately priced please .,english moderate EOS_Z1,european moderate EOS_Z1,there are no restaurants that serve food_SLOT food in the pricerange_SLOT price range . would you like a different type of food ?,galleria serves food_SLOT food and is in the pricerange_SLOT price range . would you like their location ?
1337,2,galleria serves european food and is in the moderate price range . would you like their location ? what is the address and postcode ?,english moderate EOS_Z1 address postcode,european moderate EOS_Z1 address postcode,"i'm sorry , but there are no restaurants that serve food_SLOT food in the pricerange_SLOT price range . would you like a different type of food ?","the address for galleria is 33 bridge street and the postcode is c .b 2 , 1 u .w . can i help you with anything else ?"
1337,3,"the address for galleria is 33 bridge street and the postcode is c .b 2 , 1 u .w . can i help you with anything else ?that is it . thank you .",english moderate EOS_Z1,european moderate EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you good bye
1244,4,,,,,
1244,0,saya sedang mencari alamat untuk tiap restoran yang menengah di bagian selatan kota .,menengah selatan EOS_Z1 address,menengah selatan EOS_Z1 address,alamatnya adalah 01223 351456 .,alamat dari pizza hut cherry hinton adalah g4 cambridge leisure park clifton way cherry hinton dan alamat dari restaurant alimentum adalah cambridge leisure park clifton way .
1244,1,alamat dari pizza hut cherry hinton adalah g4 cambridge leisure park clifton way cherry hinton dan alamat dari restaurant alimentum adalah cambridge leisure park clifton way .apakah ada hal lainnya ?,menengah selatan EOS_Z1 address,menengah selatan EOS_Z1,alamatnya adalah cambridge leisure park clifton way . apakah kamu ingin informasi lebih lanjut tentang makanan lainnya ?,ada restaurant alimentum yang mana merupakan restoran food_SLOT modern yang berlokasi di area_SLOT kota dan berharga menengah .
1244,2,ada restaurant alimentum yang mana merupakan restoran eropa modern yang berlokasi di selatan kota dan berharga menengah .bisakah kamu memberikan saya alamat untuk restaurant alimentum ?,menengah selatan EOS_Z1 address,menengah selatan EOS_Z1 address,alamatnya adalah 01223 727 727456 . apakah kamu ingin informasi lebih lanjut lebih lanjut ?,alamat restaurant alimentum adalah g4 cambridge leisure park clifton way cherry hinton . bolehkah saya membantumu dengan yang lainnya ?
1244,3,alamat restaurant alimentum adalah g4 cambridge leisure park clifton way cherry hinton . bolehkah saya membantumu dengan yang lainnya ?tidak terima kasih sampai jumpa,menengah selatan EOS_Z1,menengah selatan EOS_Z1,sama sama . sampai jumpa .,terima kasih sudah menggunakan sistem kami . sampai jumpa .
1308,4,,,,,
1308,0,i'm looking for an indian restaurant in the south area of town .,indian south EOS_Z1,indian south EOS_Z1,there are two food_SLOT restaurants in the area_SLOT part of town . would you like their address ?,which price range are you looking for ?
